curr_meeting_date,curr_venue_name,curr_race_number,curr_tab_number,horse_name,meeting_date,venue,rail_position,race_number,race_name,condition_age,condition_jockey,condition_sex,condition_class,condition_weight,condition_group,race_record,starters,margin_1,margin_2,race_duration,sectional_distance,sectional_time,barrier,jockey,abnormal_finish,position_finish,position_1200m,position_800m,position_400m,position_settling,blinkers_on,favourite,dead_heat,margin,weight_carried,weight_adjustment,stewards_report,pg1_barrier,pg1_position,pg1_dead_heat,pg1_horse,pg1_jockey,pg1_country,pg1_weight,pg1_margin,pg2_barrier,pg2_position,pg2_dead_heat,pg2_horse,pg2_jockey,pg2_country,pg2_weight,pg2_margin,pg3_barrier,pg3_position,pg3_dead_heat,pg3_horse,pg3_jockey,pg3_country,pg3_weight,pg3_margin,dslr
21/05/2016,Rosehill,7,8,Gamblestown,26/09/2014,Warwick Farm,,12,Barrier Trial,,,,Open Barrier Trial,Catch Weight,,,8,3.8,2.8,46.5,,,1,G Schofield,,8,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,24/07/2015,Warwick Farm,,2,Barrier Trial (Pro Ride),,,,Barrier Trial Open,Catch Weight,,,9,1.3,Sh Hd,44.5,,,6,J Ford,,6,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,5/08/2015,Kembla Grange,,3,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,5,Lg hd,Hf Hd,49.94,600,35.21,2,J Taylor,,2,,,,,TRUE,FALSE,FALSE,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,15/08/2015,Rosehill,+6m Entire Course,6,Mounties Group (Bm75),3yo+,Apprentices Can Claim,,Benchmark 75,Handicap,,,12,0.8,HH,63.93,600,34.04,11,J R Collett,,9,,,12,12,FALSE,FALSE,FALSE,2.4,58,,,2,1,FALSE,Princefamous,B Shinn,NZ,59,0.8,1,2,FALSE,Mr Entertainer,W Costin,AUS,54,0.8,4,3,FALSE,Awasita,J Bowman,AUS,58.5,0.9,476
21/05/2016,Rosehill,7,8,Gamblestown,4/09/2015,Wyong,TRUE,5,Doyalson Wyee Rsl Club (Bm75),,Apprentices Can Claim,,Benchmark 75,Handicap,,,13,SH,1.5,62.99,600,34.3,2,J Bowman,,11,,,10,10,FALSE,FALSE,FALSE,5.6,58,,,8,1,FALSE,Kasiano Lad,Tommy Berry,AUS,57,0.1,7,2,FALSE,Supreme Effort,B Shinn,AUS,58,0.1,5,3,FALSE,Magic Of Dreams,J A Cassidy,AUS,57.5,1.6,20
21/05/2016,Rosehill,7,8,Gamblestown,16/09/2015,Canterbury,TRUE,7,Tab.Com.Au (Bm70),3yo+,Apprentices Can Claim,,Benchmark 70,Handicap,,,14,0.5,0.8,73.17,600,35.91,8,J R Collett,,4,,,8,8,FALSE,FALSE,FALSE,1.8,60,,,6,1,FALSE,Murvate,R Hutchings,AUS,58,0.5,7,2,FALSE,Anecdote,J Ford,AUS,58.5,0.5,11,3,FALSE,Joyful Journey,Tommy Berry,AUS,56,1.3,12
21/05/2016,Rosehill,7,8,Gamblestown,23/09/2015,Warwick Farm,TRUE,6,Tab Rewards (Bm70),3yo+,Apprentices Can Claim,,Benchmark 70,Handicap,,,14,HN,0.8,76.75,600,35.07,8,J Parr,,8,,,4,4,FALSE,FALSE,FALSE,2.5,60,,,12,1,FALSE,Kind Heart,B Avdulla,AUS,55.5,0.2,9,2,FALSE,Sanzio,S Clipperton,AUS,58,0.2,13,3,FALSE,Courtza King,B Shinn,AUS,58,1,7
21/05/2016,Rosehill,7,8,Gamblestown,5/10/2015,Warwick Farm,+3m Entire Course,7,Cellarbrations (Bm78),4yo+,Apprentices Can Claim,Horses & Geldings,Benchmark 78,Handicap,,,10,0.8,NK,83.11,600,34.17,5,S Clipperton,,1,,6,4,6,FALSE,FALSE,FALSE,0.8,56.5,,,4,2,FALSE,Redoutable Heart,J B McDonald,AUS,60,0.8,2,3,FALSE,Murvate,R Hutchings,AUS,58,1.1,7,4,FALSE,Quick Strike,G Schofield,AUS,60,2.1,12
21/05/2016,Rosehill,7,8,Gamblestown,17/10/2015,Randwick,+9m Entire Circuit,5,City Tattersalls Club (Bm83),3yo+,Apprentices Can Claim,,Benchmark 83,Handicap,,,10,NS,SHH,82.56,600,33.99,7,Tim Clark,,7,,,9,9,FALSE,FALSE,FALSE,3.7,56.5,,,10,1,FALSE,Moral Victory,C Reith,AUS,57.5,0.1,4,2,FALSE,Wild 'N' Famous,W Costin,NZ,56,0.1,1,3,FALSE,Telepathic,R Hutchings,NZ,59.5,0.2,12
21/05/2016,Rosehill,7,8,Gamblestown,31/10/2015,Rosehill,TRUE,9,Vincents Forensic Account-Bm78,3yo+,Apprentices Can Claim,,Benchmark 78,Handicap,,,13,NS,2,80.91,600,35.33,8,T Angland,,1,,,7,9,FALSE,FALSE,FALSE,0.1,59,,,3,2,FALSE,Heavens Above,W Costin,AUS,56,0.1,7,3,FALSE,Duca Valentinois,Tim Clark,IRE,57,2.1,12,4,FALSE,Perfect Weapon,J Taylor,AUS,55.5,2.4,14
21/05/2016,Rosehill,7,8,Gamblestown,21/11/2015,Rosehill,+6m Entire Circuit,6,Schweppes Farewells Jimmy-Bm90,3yo+,Apprentices Can Claim,,Benchmark 90,Handicap,,,9,2.5,HH,82.73,600,34.72,1,S Clipperton,,1,,6,6,6,FALSE,FALSE,FALSE,2.5,55,,,4,2,FALSE,Wine Tales,G Schofield,AUS,57,2.5,9,3,FALSE,Better Not Blue,J Taylor,AUS,53,2.6,5,4,FALSE,God's In Him,B Avdulla,AUS,61,3,21
21/05/2016,Rosehill,7,8,Gamblestown,5/12/2015,Randwick,TRUE,5,Inglis Classic Sale Night-Bm93,3yo+,Apprentices Can Claim,,Benchmark 93,Handicap,,,8,HD,HH,82.93,600,36.07,5,S Clipperton,,8,,7,7,8,FALSE,TRUE,FALSE,8.3,56.5,,,1,1,FALSE,Medcaut,J B McDonald,AUS,58,0.2,2,2,FALSE,Zin Zan Eddie,B Avdulla,AUS,55.5,0.2,3,3,FALSE,Timeless Prince,J Parr,AUS,57.5,0.3,14
21/05/2016,Rosehill,7,8,Gamblestown,10/03/2016,Warwick Farm,Timing - Manual : Rail - Normal,7,Barrier Trial,4yo+,,,Barrier Trial Open,Catch Weight,,,7,1.8,1.3,48.6,,,3,S Clipperton,,3,,,,,FALSE,FALSE,FALSE,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,22/03/2016,Warwick Farm,Timing - Manual : Rail - Normal,6,Barrier Trial,"4,5yo",,,Barrier Trial Open,Catch Weight,,,4,Hf Hd,1,49.48,,,3,S Clipperton,,3,,,,,FALSE,FALSE,FALSE,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,30/03/2016,Wyong,+3m Entire Circuit,6,Turfcare Australia (Bm85),3yo+,Apprentices Can Claim,,Benchmark 85,Handicap,,,12,0.5,HN,56.95,600,33.32,6,T Angland,,3,,,12,12,FALSE,FALSE,FALSE,0.7,60.5,,,10,1,FALSE,Our Renaissance,Tim Clark,AUS,54,0.5,9,2,FALSE,Plateau Gold,A Adkins,AUS,54,0.5,2,4,FALSE,Esgrimidor,James P Innes,AUS,53.5,2,116
21/05/2016,Rosehill,7,8,Gamblestown,15/04/2016,Warwick Farm,Timing - Manual : Rail - Normal,5,Barrier Trial,4yo+,,,Open Barrier Trial,Catch Weight,,,6,1.3,3,47,,,5,J Ford,,5,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,8,Gamblestown,5/05/2016,Wagga,TRUE,7,XXXX Gold Wagga Town Plate,,Apprentices Cannot Claim,,Open,Quality,,,15,HN,LN,70.32,600,34.98,11,K McEvoy,,10,,12,13,12,FALSE,FALSE,FALSE,5.1,56.5,,,14,1,FALSE,Just A Blur,M A Cahill,AUS,56,0.2,5,2,FALSE,Sure And Fast,T Angland,AUS,57,0.2,10,3,FALSE,Hill Spy,B Avdulla,AUS,54,0.6,36
21/05/2016,Rosehill,7,9,Spy Decoder,1/11/2013,Randwick,,14,Barrier Trial,,,,Maiden Barrier Trial,Catch Weight,,,6,3-Apr,Hd,44,,,6,A Hyeronimus,,4,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,24/02/2014,Randwick,,21,Barrier Trial,,,,Open Barrier Trial,Catch Weight,,,8,3-Apr,3-Apr,43.6,,,2,J B McDonald,,2,,,,,FALSE,FALSE,FALSE,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,6/03/2014,Wyong,TRUE,3,Pro Ali Design Mdn Hcp,,Apprentices Can Claim,"Colts, Horses & Geldings",Maiden,Handicap,,,10,0.8,1.5,70.73,600,35.16,9,J B McDonald,,2,,9,10,9,FALSE,FALSE,FALSE,0.8,58.5,,,5,1,FALSE,Richard The First,Tim Clark,AUS,58,0.8,3,3,FALSE,Strict Tempo,J Taylor,AUS,56,2.3,7,4,FALSE,Ezi Pleased,C Reith,AUS,57.5,2.4,
21/05/2016,Rosehill,7,9,Spy Decoder,18/03/2014,Wyong,TRUE,1,Mitsubishi Heavy Indust. Mdn,,Apprentices Can Claim,"Colts, Horses & Geldings",Maiden,Handicap,,,5,2.5,3.3,79.61,600,34.8,4,J B McDonald,,1,,2,2,2,FALSE,TRUE,FALSE,2.5,59,,,5,2,FALSE,Dylan's Rojo,C Reith,AUS,58,2.5,1,3,FALSE,Hickory Lad,J Taylor,AUS,53,5.8,3,4,FALSE,St Lante,S Lisnyy,AUS,56.5,6.2,12
21/05/2016,Rosehill,7,9,Spy Decoder,2/04/2014,Warwick Farm,"+5m 1000m To W/P, +3m Remainder",5,Pro-Ride (Bm70),3yo,Apprentices Can Claim,,Benchmark 70,Handicap,,,11,NK,1.8,84.56,600,36.37,11,J B McDonald,,1,,4,2,4,FALSE,FALSE,FALSE,0.3,56,,,4,2,FALSE,Gamblestown,B Shinn,NZ,59.5,0.3,10,3,FALSE,Juantorena,S Clipperton,AUS,55,2.1,9,4,FALSE,Fracking,J R Collett,IRE,57.5,2.4,15
21/05/2016,Rosehill,7,9,Spy Decoder,19/04/2014,Randwick,+6m Entire Course,2,McGrath South Pacific Classic,3yo,Apprentices Cannot Claim,,Quality,Handicap,LR,,9,2,2,83.29,600,35.34,2,J B McDonald,,4,,,7,8,FALSE,FALSE,FALSE,4.2,55,,,5,1,FALSE,Beauty's Beast,J Bowman,NZ,55,2,4,2,FALSE,Woodbine,Tommy Berry,AUS,55,2,9,3,FALSE,Engagement,K McEvoy,AUS,55,4,17
21/05/2016,Rosehill,7,9,Spy Decoder,3/05/2014,Hawkesbury,TRUE,7,Blacktown Workers H'bury Gneas,3yo,Apprentices Cannot Claim,,Open,Set Weight With Penalties,3,,14,1.5,1.3,82.49,600,34.75,3,B Avdulla,,4,,9,9,9,FALSE,FALSE,FALSE,3,56,,,14,1,FALSE,Chautauqua,J B McDonald,AUS,56,1.5,11,2,FALSE,Katie's Cove,J R Collett,AUS,54,1.5,6,3,FALSE,Barbed,K McEvoy,AUS,57,2.8,14
21/05/2016,Rosehill,7,9,Spy Decoder,1/08/2014,Randwick,,15,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,6,3,Hf Nk,43,,,4,J B McDonald,,5,,,,,FALSE,FALSE,FALSE,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,16/08/2014,Rosehill,+3m Entire Course,7,St Johns Park Bowling Clb-Bm75,3yo+,Apprentices Can Claim,,Benchmark 75,Handicap,,,14,LH,1,63.9,600,34.4,6,T Angland,,5,,,11,11,FALSE,TRUE,FALSE,2.8,56.5,,,2,1,FALSE,Beckon,J Parr,AUS,56.5,0.2,7,2,FALSE,Maroon Bay,J B McDonald,AUS,54,0.2,1,3,FALSE,Masterstroke,Tim Clark,AUS,57,1.2,105
21/05/2016,Rosehill,7,9,Spy Decoder,6/09/2014,Randwick,+4m Entire Course,8,Tab Rewards (Bm85),3yo+,Apprentices Can Claim,,Benchmark 85,Handicap,,,8,1.8,2.5,86.33,600,37.68,1,J B McDonald,,2,,,4,3,FALSE,FALSE,FALSE,1.8,54,,,2,1,FALSE,Supreme Warrior,Taylor Marshall,NZ,54.5,1.8,4,3,FALSE,Ideal Position,Y Ichikawa,AUS,51.5,4.3,6,4,FALSE,Rock Sturdy,J Bowman,AUS,60,5.8,21
21/05/2016,Rosehill,7,9,Spy Decoder,17/09/2014,Newcastle,TRUE,7,Strathayr Cameron Hcp,,Apprentices Cannot Claim,,Open,Handicap,3,,9,1.5,NK,92.27,600,34.23,8,J B McDonald,,7,,9,9,8,FALSE,FALSE,FALSE,3.4,54,,,3,1,FALSE,Hooked,B Shinn,AUS,55.5,1.5,5,2,FALSE,Rugged Cross,Tommy Berry,GB,54,1.5,7,3,FALSE,Mighty Lucky,N Thomas,AUS,54,1.8,11
21/05/2016,Rosehill,7,9,Spy Decoder,4/10/2014,Randwick,TRUE,7,The Star Epsom Hcp,3yo+,Apprentices Cannot Claim,,Open,Handicap,1,,15,NS,1.5,93.34,600,35.35,15,J Ford,,12,,15,15,15,TRUE,FALSE,FALSE,5.5,52,,,10,1,FALSE,He's Your Man,J Moreira,FR,52.5,0.1,11,2,FALSE,Royal Descent,J Bowman,AUS,55.5,0.1,14,3,FALSE,Hooked,S Clipperton,AUS,52,1.6,17
21/05/2016,Rosehill,7,9,Spy Decoder,22/10/2014,Randwick,+3m Entire Course,4,Inglis Plate (Rs2mw),4yo+,Apprentices Can Claim,,Rest 2 Metro Wins,Handicap,,,7,2,NK,83.98,600,36.81,1,J B McDonald,,1,,5,5,5,FALSE,TRUE,FALSE,2,57.5,,,4,2,FALSE,Vitello,Tommy Berry,AUS,57.5,2,3,3,FALSE,Lesley's Choice,B Shinn,AUS,55.5,2.3,7,4,FALSE,Red Dynamite,Lester Grace,AUS,57,3.8,18
21/05/2016,Rosehill,7,9,Spy Decoder,4/11/2014,Flemington,TRUE,4,Lavazza Short Black Hcp (90),"4,5yo",Apprentices Cannot Claim,,Restricted 90,Handicap,,,16,HD,1,82.96,600,34.62,3,J B McDonald,,2,,9,9,10,FALSE,FALSE,FALSE,0.2,55,,,4,1,FALSE,General Groove,Tommy Berry,AUS,54,0.2,5,3,FALSE,Gracious Prospect,M J Walker,AUS,54,1.2,1,4,FALSE,Bon Rocket,D Dunn,AUS,54,2.7,13
21/05/2016,Rosehill,7,9,Spy Decoder,2/02/2015,Randwick,,9,Barrier Trial,,,,Open Barrier Trial,Catch Weight,,,6,3.3,2.3,62.9,,,6,J B McDonald,,6,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,14/02/2015,Randwick,TRUE,1,Dodo (Bm80),3yo+,Apprentices Can Claim,,Benchmark 80,Handicap,,,8,1.5,1,70.39,600,34.98,5,J B McDonald,,3,,,4,3,FALSE,FALSE,FALSE,2.5,59,,,8,1,FALSE,Darciwood,Tommy Berry,NZ,54.5,1.5,3,2,FALSE,Selectify,J Bowman,AUS,57.5,1.5,7,4,FALSE,Corryvreckan,T Angland,AUS,56.5,3.2,102
21/05/2016,Rosehill,7,9,Spy Decoder,4/03/2015,Warwick Farm,+3m Entire Course,7,Hyland Race Colours (Bm80),3yo+,Apprentices Can Claim,,Benchmark 80,Handicap,,,13,0.5,0.5,95.73,600,34.41,9,J Bowman,,5,,12,11,11,FALSE,FALSE,FALSE,1.6,59,,,2,1,FALSE,Happy Clapper,B Shinn,AUS,56.5,0.5,5,2,FALSE,Lassitude,J B McDonald,AUS,56,0.5,12,3,FALSE,Excited Prince,Tim Clark,AUS,54.5,1,18
21/05/2016,Rosehill,7,9,Spy Decoder,14/03/2015,Rosehill,TRUE,9,Apn Outdoor Ajax Stakes,3yo+,Apprentices Cannot Claim,,Quality,Handicap,2,,11,HH,HN,89.78,600,34.97,3,S Clipperton,,4,,7,6,5,FALSE,FALSE,FALSE,0.5,53,,,7,1,FALSE,Burbero,Brodie Loy,NZ,56,0.1,1,2,FALSE,Ninth Legion,Tommy Berry,AUS,59,0.1,2,3,FALSE,San Diego,Tim Clark,AUS,53,0.3,10
21/05/2016,Rosehill,7,9,Spy Decoder,28/03/2015,Rosehill,+4m Entire Course,3,Hyland Race Colours Donc. Prel,3yo+,Apprentices Cannot Claim,,Quality,Handicap,3,,9,HD,0.8,89.85,600,34.38,1,Craig Williams,,9,,4,4,5,FALSE,FALSE,FALSE,4.7,55.5,,,7,1,FALSE,Excess Knowledge,K McEvoy,GB,55.5,0.2,6,2,FALSE,Malice,S Clipperton,AUS,55.5,0.2,4,3,FALSE,Leebaz,Tommy Berry,NZ,57.5,1,14
21/05/2016,Rosehill,7,9,Spy Decoder,31/07/2015,Randwick,,12,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,8,Sh Nk,Hd,43.5,,,7,J B McDonald,,7,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,10/08/2015,Randwick,,7,Barrier Trial,,,,Open Barrier Trial,Catch Weight,,,7,2.8,Nk,62.8,,,2,J R Collett,,2,,,,,FALSE,FALSE,FALSE,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,22/08/2015,Randwick,+6m Entire Course,5,The Mostyn Copper Group (Bm84),3yo+,Apprentices Can Claim,,Benchmark 84,Handicap,,,11,HH,0.8,81.72,600,35.44,10,J B McDonald,,5,,,9,8,FALSE,FALSE,FALSE,1.4,58,,,2,1,FALSE,Forget,B Shinn,AUS,58.5,0.1,3,2,FALSE,Bold Circle,G Boss,AUS,54,0.1,9,3,FALSE,Kurtley,S Clenton,AUS,56,0.9,147
21/05/2016,Rosehill,7,9,Spy Decoder,29/01/2016,Randwick,Timing - Manual : Rail - Normal,12,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,9,2,1.5,43.7,,,7,J B McDonald,,7,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,15/02/2016,Hawkesbury,Timing - Electronic : Rail - Normal,2,Barrier Trial,3yo+,,,Open Barrier Trial,Catch Weight,,,7,1,Hf Hd,58.77,,,6,Mitchell Bell,,6,,,,,FALSE,FALSE,FALSE,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,9,Spy Decoder,20/02/2016,Rosehill,+3m Entire Circuit,6,Hyland Sportswear (Bm85),3yo+,Apprentices Can Claim,,Benchmark 85,Handicap,,,12,NK,1.5,80.17,600,34.1,7,J R Collett,,2,,4,4,5,FALSE,FALSE,FALSE,0.3,59.5,,,12,1,FALSE,Religify,Tommy Berry,AUS,59.5,0.3,3,3,FALSE,Hollywood Bound,J Bowman,AUS,60,1.8,4,4,FALSE,Nite Rocker,Lester Grace,AUS,57,3,182
21/05/2016,Rosehill,7,9,Spy Decoder,6/03/2016,Canberra,+3m Entire Circuit,4,National Sprint,,Apprentices Cannot Claim,,Open,Quality,LR,,14,0.5,1,82.73,600,34.84,4,G Buckley,,5,,6,6,4,FALSE,FALSE,FALSE,2.3,54,,,14,1,FALSE,Cosmic Cube,Tim Clark,NZ,54,0.5,13,2,FALSE,Just A Blur,M A Cahill,AUS,54,0.5,8,3,FALSE,Lunar Rise,G Schofield,AUS,54,1.5,15
21/05/2016,Rosehill,7,9,Spy Decoder,26/03/2016,Rosehill,+5m Entire Circuit,9,Hyland Colours Doncaster Prel.,3yo+,Apprentices Cannot Claim,,Open,Quality,3,,16,HN,0.5,89.03,600,34.24,11,D Moor,,14,,,13,13,FALSE,FALSE,FALSE,4.3,54,,,3,1,FALSE,Havana Cooler,J B McDonald,IRE,54.5,0.2,9,2,FALSE,Cosmic Cube,B Spriggs,NZ,54,0.2,8,3,FALSE,Rudy,Craig Williams,AUS,54,0.7,20
21/05/2016,Rosehill,7,9,Spy Decoder,23/04/2016,Rosehill,TRUE,7,Bowermans Furniture (Bm83),3yo+,Apprentices Can Claim,,Benchmark 83,Handicap,,,13,HH,1.3,90.46,600,34.94,6,J R Collett,,3,,,5,5,FALSE,FALSE,FALSE,1.4,61,,,1,1,FALSE,High Midnight,G Schofield,AUS,61,0.1,8,2,FALSE,His Majesty,B Avdulla,IRE,59.5,0.1,12,4,FALSE,Farolitos,J B McDonald,AUS,59.5,1.9,28
21/05/2016,Rosehill,7,10,Rockolicious,14/10/2014,Rosehill,,7,Barrier Trial,,,,Barrier Trial Maiden,Catch Weight,,,8,1-Feb,1.3,54.9,,,4,T Angland,,4,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,28/10/2014,Rosehill,,11,Barrier Trial,,,,Maiden Barrier Trial,Catch Weight,,,9,1,1,55.3,,,1,B Shinn,,1,,,,,FALSE,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,14/11/2014,Canterbury,TRUE,7,Hyland Race Colours Mdn Hcp,3yo,Apprentices Can Claim,Fillies,Maiden,Handicap,,,7,0.8,1,64.97,600,35.67,4,J Bowman,,3,,,4,4,FALSE,TRUE,FALSE,1.8,58.5,,,2,1,FALSE,Mandalong Kiss,Tim Clark,AUS,59,0.8,1,2,FALSE,Thud,J Parr,AUS,59,0.8,5,4,FALSE,Fantastic Flo,Tommy Berry,AUS,58.5,3.7,
21/05/2016,Rosehill,7,10,Rockolicious,26/06/2015,Rosehill,,13,Barrier Trial,,,,Maiden Barrier Trial,Catch Weight,,,6,Ns,1-Feb,56.6,,,4,R Hutchings,,4,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,7/07/2015,Rosehill,,16,Barrier Trial,,,,Maiden Barrier Trial,Catch Weight,,,8,Hf Nk,1,54.4,,,1,J Bowman,,1,,,,,FALSE,FALSE,FALSE,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,15/07/2015,Warwick Farm,+3m Entire Course,2,Ruben Guthrie In Cinemas-Bm65,3yo,Apprentices Can Claim,Fillies,Benchmark 65,Handicap,,,9,1,NK,79.39,600,36.67,5,B Shinn,,1,,,3,3,FALSE,TRUE,FALSE,1,57.5,,,9,2,FALSE,Nip Of Time,W Costin,AUS,58.5,1,4,3,FALSE,Think Aloud,T Angland,AUS,58.5,1.3,7,4,FALSE,Diamond Fever,J Bowman,AUS,59,3.1,243
21/05/2016,Rosehill,7,10,Rockolicious,5/08/2015,Warwick Farm,TRUE,6,Tab.Com.Au (Bm70),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,12,HH,LH,70.7,600,35.2,2,N Rawiller,,4,,,4,4,FALSE,TRUE,FALSE,0.4,57.5,,,4,1,FALSE,Speedy Squib,C Reith,AUS,54.5,0.1,6,2,FALSE,Happy Friday,Lester Grace,AUS,58,0.1,10,3,FALSE,Tiger Eyes,Tommy Berry,AUS,55.5,0.3,21
21/05/2016,Rosehill,7,10,Rockolicious,26/08/2015,Warwick Farm,+3m Entire Course,4,Tab.Com.Au (Bm70),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,8,0.5,SHH,86.53,600,37.17,1,B Shinn,,1,,2,1,3,FALSE,TRUE,FALSE,0.5,57.5,,,3,2,FALSE,Lucky Can Be,J Bowman,AUS,58.5,0.5,5,3,FALSE,Something Secret,K O'Hara,AUS,57.5,0.6,7,4,FALSE,Kellyville Flyer,J Penza,AUS,55,3.1,21
21/05/2016,Rosehill,7,10,Rockolicious,12/09/2015,Rosehill,+2m Entire Circuit,3,Tab.Com.Au (Bm75),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 75,Handicap,,,14,NK,HH,89.27,600,35.58,14,B Avdulla,,9,,1,3,1,FALSE,FALSE,FALSE,2.3,57.5,,,10,1,FALSE,Something Secret,K O'Hara,AUS,55.5,0.3,9,2,FALSE,Sweet Fire,T Angland,AUS,58.5,0.3,8,3,FALSE,Muy Bien,Tommy Berry,AUS,54,0.4,17
21/05/2016,Rosehill,7,10,Rockolicious,30/09/2015,Rosehill,+6m Entire Circuit,3,Tab.Com.Au (Bm70),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,11,SN,LN,80.31,600,34.46,4,B Shinn,,1,4,3,3,4,FALSE,FALSE,FALSE,0.2,60,,,11,2,FALSE,Distraught,J B McDonald,AUS,59,0.2,10,3,FALSE,Absolute Empress,Travis Wolfgram,AUS,58.5,0.6,5,4,FALSE,Fitou,J Bowman,AUS,58.5,0.7,18
21/05/2016,Rosehill,7,10,Rockolicious,16/10/2015,Rosehill,,1,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,7,3-Apr,1.8,61.5,,,5,R Hutchings,,5,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,24/10/2015,Randwick,TRUE,9,Icap (Bm78),4yo+,Apprentices Can Claim,Mares,Benchmark 78,Handicap,,,13,1,1.5,83.67,600,34.96,5,R Hutchings,,1,,,2,3,FALSE,FALSE,FALSE,1,59,-1.5,,8,2,FALSE,Danish Twist,S Clenton,AUS,57,1,4,3,FALSE,Zin Zan Elsie,J Ford,AUS,57.5,2.5,10,4,FALSE,Harlem Lady,S Clipperton,NZ,55,2.8,24
21/05/2016,Rosehill,7,10,Rockolicious,29/02/2016,Rosehill,Timing - Manual : Rail - Normal,4,Barrier Trial,3yo+,,,Barrier Trial Open,Catch Weight,,,9,1-Feb,2,52.3,,,4,B Shinn,,4,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,10/03/2016,Warwick Farm,Timing - Manual : Rail - Normal,7,Barrier Trial,4yo+,,,Barrier Trial Open,Catch Weight,,,7,1.8,1.3,48.6,,,2,J Bowman,,2,,,,,FALSE,FALSE,FALSE,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,7,10,Rockolicious,26/03/2016,Rosehill,+5m Entire Circuit,1,E-Group Security (Bm85),3yo+,Apprentices Can Claim,,Benchmark 85,Handicap,,,12,SHH,2,82.27,600,34.78,4,B Shinn,,5,,,4,3,FALSE,FALSE,FALSE,3,57.5,,,2,1,FALSE,Federal,J B McDonald,AUS,59.5,0.1,11,2,FALSE,Religify,Taylor Marshall,AUS,59.5,0.1,6,3,FALSE,Sabkhat,Craig Williams,AUS,58,2.1,154
21/05/2016,Rosehill,7,10,Rockolicious,13/04/2016,Warwick Farm,+3m Entire Course,6,Bowermans Furniture (Bm78),3yo+,Apprentices Can Claim,,Benchmark 78,Handicap,,,15,HN,HH,76.96,600,34.74,5,R Hutchings,,6,,,5,5,FALSE,FALSE,FALSE,1.4,59.5,-1.5,,14,1,FALSE,Trafalgar,J Bowman,AUS,57,0.2,8,2,FALSE,In A Wink,S Clenton,AUS,57,0.2,7,3,FALSE,Painte,B Shinn,AUS,59,0.3,18
