meeting_date,meeting_is_night,meeting_is_trial,meeting_region,venue_name,venue_state,venue_country,club_name,race_number,race_name,race_start_time,race_division,race_distance,race_distance_is_approx,race_min_hcp_weight,track_name,track_code_3,track_code_5,rail_position,condition_jockey,condition_sex,condition_age,condition_class,condition_weight,condition_group,prize_1st,prize_2nd,prize_3rd,race_record,race_starters,race_margin_1,race_margin_2,race_duration,race_sectional_distance,race_sectional_time,race_going,horse_name,horse_foaled_on,horse_country,horse_sex,horse_colour,horse_location,sire_name,sire_country,dam_name,dam_country,sire_of_dam_name,sire_of_dam_country,jockey_name,trainer_name,owner_name,tab_no,earnings_to_date,emergency,gear_changes,barrier_no,abnormal_finish,position_finish,position_settling,position_1200m,position_800m,position_400m,blinkers_on,favourite,dead_heat,margin,margin_official,weight_carried,weight_adjustment,stewards_report,scratched,apn_win_opening,apn_win_mid,apn_win_starting,tab_nsw_win_final,tab_nsw_plc_final
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Tildy Lad,19/10/2010,AUS,G,br,Bordertown,Supreme Class,AUS,Burning Fury,AUS,Blazing Reality,AUS,E Finnegan,J R Searle,"J R Searle, C M Filsell, L G Maloney, Mrs C Caulfield, Mrs P Maloney, Mrs D M Borrillo, B A Tink, R G Love, T W Searle, Ms L M Jolly & P Jolly & Sonata (Mgr: T T Williams)",2,143530,FALSE,,3,,2,3,,3,3,TRUE,FALSE,FALSE,0.3,NK,56,-1.5,,FALSE,5,6,5.5,5.2,3.1
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Must Be Mink,1/08/2010,AUS,M,br/bl,Warrnambool,Musket,AUS,Di's Angel,AUS,Racer's Edge,AUS,D Yendall,D K Weir,"M R Wadley, Mrs L M Wadley & K R Wadley",4,106443,FALSE,,6,,3,6,,6,6,FALSE,FALSE,FALSE,1.1,0.8,54,,,FALSE,3.6,,3.8,4,2.8
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Best Fortune,7/08/2012,AUS,M,b,Strathalbyn,Bernardini,USA,Fortune Smiles,AUS,Anabaa,USA,Jake Toeroek,W F Francis & G Kent,"B D Lawrence, G A Kent & A J Henry",7,33940,FALSE,,7,,4,2,,2,2,FALSE,FALSE,FALSE,2,,54,,,FALSE,13,,17,17.9,5.7
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Baligari,30/09/2010,AUS,G,ch,Morphettville,Purrealist,AUS,Littlemiss Sandown,AUS,Encosta De Lago,AUS,Zac Spain,Lloyd Kennewell,"L Koumi, Mrs E Koumi, Ms R Koumi & Z Koumi",1,292530,FALSE,,5,,5,5,,5,5,TRUE,FALSE,FALSE,3.4,,58,-2,,FALSE,9.5,,11,10.5,3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,Battle Brewing,23/08/2012,AUS,G,b/br,Morphettville,Medaglia D'Oro,USA,Elegant Eagle,NZ,Zabeel,NZ,C Lindop,L Macdonald & A Gluyas,"B H Perks, J F Naffine, A J Hehir, D W Rasheed, S C S Watts, A C Brown, C B Taylor, P J Lewis & Slainte Racing No 2 (Mgr A J Hehir)",3,209860,FALSE,,4,,6,4,,4,4,TRUE,TRUE,FALSE,3.7,,56.5,,,FALSE,3.5,,2.9,3.5,2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,2,Hughes Chauffeured Limo's-Bm82,13:18,,1400,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 82,Handicap,,25500,7500,3400,,7,NK,0.8,84.59,608,34.66,Good 3,House Of Wax,28/10/2010,AUS,G,br,Morphettville,Lonhro,AUS,Birds And The Beez,AUS,Catbird,AUS,J Holder,Jon O'Connor,"G Maniscalco, C Varvaris, Mrs N Chrisopoulos, J W Lewis, J B O'Connor & Ms K L Harrison",6,202010,FALSE,,2,,7,7,,7,7,TRUE,FALSE,FALSE,5.1,,54,,,FALSE,10,,10,10.1,3.2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Downs After Dark,28/11/2011,AUS,G,ch,Morphettville,Churchill Downs,AUS,Cerebral,AUS,Lake Coniston,IRE,Jamie Kah,G V Richards,"T R Montgomerie, M Cozzi, D K Montgomerie, Ms M T Sutton & D K Meier",8,46200,FALSE,,7,,1,2,,2,2,TRUE,FALSE,FALSE,0.1,,54,,,FALSE,4.8,,3.9,4.3,1.7
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Murti,12/09/2012,AUS,G,gr/b,Murray Bridge,Murtajill,AUS,Cutie's Sister,AUS,Starcraft,NZ,D Caboche,Michael Vassallo,"Dr G L Sedman, M A Vassall & Ms L R Castellan",4,58840,FALSE,,3,,2,1,,1,1,TRUE,TRUE,FALSE,0.1,SH,53.5,-3,,FALSE,3.1,3.6,3.5,3.8,1.7
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Soaring High,2/09/2012,AUS,G,br,Morphettville,Excellent Art,GB,Golden Eagle,NZ,Zabeel,NZ,C Lindop,L Macdonald & A Gluyas,"B H Perks, K Falconer, N H Chan, Dr B G Groves, K J Cock, R J Raw, Mrs R Raw, A R Carthew, D C Preece & C E Bock",10,12760,FALSE,,8,,3,9,,9,7,FALSE,FALSE,FALSE,1.1,1,54,,,FALSE,17,,18,17.7,3.3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Streetcar Valour,22/09/2009,AUS,G,b/br,Goolwa,Lion Heart,USA,Stellar Fille,AUS,Filante,NZ,M Neilson,D R Jolly,"G E Baker, S R Doyle, A A Kench, Mrs K N Kench, Mrs L J Walsh & B C Walsh",1,206100,FALSE,,1,,4,6,,6,6,TRUE,FALSE,FALSE,1.8,,59.5,,,FALSE,7,10,8,6.5,2.1
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Rhythmatic,25/08/2011,AUS,G,b,Mount Gambier,Good Journey,USA,Blue Music,AUS,Bluebird,USA,D Tourneur,Jamie Opperman,"Mrs R F Opperman, A D Eales, R L Uebergang, N W Gunning, P Gunning, B J O'Brien, O W Patzel, C B Hoffman, M A Ryan, C A Clogg, Mrs M K Clogg, G S Hanel, Ms D K Bowman, L W Capewell, Mrs H M Northridge, P D Brumby, Mrs J A Paul, Mrs N C Mitchell, M W Haskett & R J Norton",3,64600,FALSE,,6,,5,7,,7,5,FALSE,FALSE,FALSE,1.9,,57.5,,,FALSE,8.5,,11,13,3.3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Deanna Jean,2/11/2011,AUS,M,b/br,Woodchester,Nicconi,AUS,Cerberus Gal,AUS,General Nediym,AUS,J Potter,T T Oxlade,Mrs J M Oxlade & Mrs D J Sghirripa,6,86000,FALSE,,9,,6,5,,5,3,FALSE,FALSE,FALSE,3.7,,54.5,,,FALSE,4.6,,5.5,6.2,1.9
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Viceroy,21/09/2012,AUS,G,b,Angaston,Magnus,AUS,Northpoint,AUS,Dehere,USA,Damien Thornton,Tony Mcevoy,"J A Frankhuisen, Kildalton Park Racing (Mgr: D Gordon, Prime Cut (Mgr: A M McDonough), Sixlands (Mgr: C Janssen) & Streaky Bay Racing(Mgr: C McEvoy)",9,81420,FALSE,Ear Muffs Off First Time,5,,7,8,,8,9,FALSE,FALSE,FALSE,4.5,,54,,,FALSE,5,5.5,5,5.2,1.9
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Chondra,23/08/2010,AUS,G,b,Oakbank,Good Journey,USA,Chantella,AUS,Stargazer,NZ,Sairyn Fawke,B D Brook,J D Haigh,11,93770,FALSE,,4,,8,4,,4,4,TRUE,FALSE,FALSE,4.7,,52,-2,,FALSE,31,,31,49.2,9.2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Aussie Jack,21/08/2012,AUS,G,b,Strathalbyn,Spinning World,USA,Duel Command,AUS,Commands,AUS,B Claridge,Kym Healy,"K Healy, C Greenfield, Miss H Nunn, J Nunn, E Nunn, Mrs G Nunn, S Jameson, Mrs R Jameson, N Atkinson, J Drefke, S Tehan, C Sayers, D Bown, T Cagliuso & D Petherick",7,53290,FALSE,,2,,9,3,,3,8,FALSE,FALSE,FALSE,12.9,,54,,,FALSE,31,,26,37.1,7.1
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Evil Dreams,15/08/2012,AUS,G,b,Morphettville,Zizou,AUS,Still Dreaming,AUS,Elvstroem,AUS,M F Poon,R R Jolly,"R R Jolly, T W Lanyon, K North, J Martin, S B Masters, G I Sparkes, G Welch, Mrs T E Welch, L D Baring, F Baring & P J Lynch Bromfield Park Pty Ltd (Mgr: W C Pearce) Cavemen (Mgr: R J M Leitch) Erica's Colt (Mgr: Mrs E Slattery)",5,102900,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,8,Mac (Bm75) (Main Track),17:03,,1200,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,,Benchmark 75,Handicap,,25500,7500,3400,,9,SH,1,70.14,613,35.12,Good 3,Gallant Express,18/09/2010,AUS,G,b,Darwin,Reset,AUS,Gal Express,AUS,Success Express,USA,J Bowditch,D Leech,"G J Leech, R H Parry, Ms H McDonald, Mrs A J Gebert, Mrs D G Vallance, Mrs B Munro, Mrs P J Riggs, Mrs K M Crook, Mrs L Heenan, Mrs B Harnel & Ms V A Joyce",2,152335,FALSE,"Blinkers Off First Time, Tongue Control Bit Off First Time, Tongue Tie First Time",,,,,,,,,,,,,,,,TRUE,,,,,
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Arizona Wildcat,25/10/2013,AUS,F,br,Morphettville,Foxwedge,AUS,Pure Intentions,AUS,Cape Cross,IRE,Zac Spain,Lloyd Kennewell,Ridgeport Synd (Mgr: E S Guagliardo),2,43100,FALSE,,2,,1,2,,2,1,FALSE,FALSE,FALSE,0.2,,54.5,-2,,FALSE,5.5,,6,7.1,2.5
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,French Rock,9/10/2013,AUS,G,br,Strathalbyn,Statue Of Liberty,USA,Dal Dal,AUS,Encosta De Lago,AUS,Jake Toeroek,W F Francis & G Kent,K J Fowler,4,37940,FALSE,,5,,2,6,,6,6,FALSE,FALSE,FALSE,0.2,HD,56.5,,,FALSE,6,,8,8.2,2.9
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Arleigh,9/08/2013,AUS,F,b,Morphettville,Smart Missile,AUS,Lahana,AUS,Hussonet,USA,D Tourneur,P Stokes,"Arrowfield Pastoral Pty Ltd (Mgr: J M Messara), Belford Productions Pty Ltd (Mgr: A B Jones) & Planette Thoroughbred Trading Pty Ltd (Mgr: J S Leaver)",5,15500,FALSE,,4,,3,5,,5,4,TRUE,FALSE,FALSE,0.3,NS,55,,,FALSE,3.4,3.5,3.4,4,1.8
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Yulong Yongxing,22/11/2013,AUS,C,b,Warrnambool,I Am Invincible,AUS,Troubeaut,AUS,Beautiful Crown,USA,D Yendall,D K Weir,Yu Long Investments,1,27800,FALSE,,3,,4,4,,4,5,FALSE,TRUE,FALSE,0.4,,59,,,FALSE,2,,1.8,1.7,1.3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Ashero,5/09/2013,AUS,G,b,Morphettville,Kaphero,AUS,White Fire,AUS,Danewin,AUS,B Claridge,G V Richards,S Yeates & G Richards,3,31590,FALSE,Blinkers First Time,6,,5,3,,3,3,TRUE,FALSE,FALSE,0.5,,56.5,,,FALSE,12,,21,25.3,7.1
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Charleston Dancer,7/09/2013,AUS,F,br/bl,Goolwa,Lonhro,AUS,Innovation Girl,AUS,Rubiton,AUS,Sairyn Fawke,D R Jolly,Pope Racing (Mgr: D R Pope),6,13200,FALSE,,1,,6,1,,1,2,FALSE,FALSE,FALSE,2.1,,52.5,-2,,FALSE,21,,26,27.4,5.4
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Harlem Child,30/08/2013,AUS,F,br/bl,Morphettville,Pluck,USA,Civelb,AUS,Blevic,AUS,M F Poon,R R Jolly,"Mrs M A Shephard, A J White, G Christiansen, P M Cook, D Cooper, Mrs K L Donald, Mrs J A Gifford, W C Hall, G J Conron, Ms M L White, L G Lines, C W Marcus, C I Mscporran, P J Ninnis, R D Piper, K R Sexton , G I Sparkes & Questa Volta (Mgr: M E Shephard)",7,35400,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,3,Quayclean (Bm70),13:53,,1000,FALSE,54.5,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Can Claim,,3yo,Benchmark 70,Handicap,,25500,7500,3400,,6,HD,NS,58.34,608,33.51,Good 3,Meridian Star,22/09/2013,AUS,F,ch,Clyde,Stratum,AUS,Maiden On Fire,AUS,Rubiton,AUS,,Richard Laming,"S R Wallis, G F W Stack, Mrs L Cooper, M Pearce, Rad, G1 Jez Newy, S Plummer, K Smith, S M Daly, J G Kendler, Mrs H M Kendler, G1 Meridian Star, Quad Bonem Tenete, Mrs J Alsemgeest, A Aiello, J R Black, G1 Dreaming, N Webb",8,13290,FALSE,,,,,,,,,,,,,,,,,TRUE,,,,,
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Letmedowngently,25/09/2010,AUS,M,b/br,Naracoorte,Musee D'Orsay,AUS,Wasn'T It Good,AUS,Grand Lodge,USA,Todd Pannell,S Jaensch,Send The Fleet,4,160100,FALSE,,9,,1,2,2,2,2,FALSE,FALSE,FALSE,0.1,,54,,,FALSE,8.5,10,9.5,8.4,3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Mail It In,31/10/2012,AUS,G,gr/br,Morphettville,Reset,AUS,Southern Rose,AUS,Unbridled's Song,USA,C Lindop,L Macdonald & A Gluyas,"Serenity Now Syndicate (Mgr R Chapman), S G Davison, P Stevenson, P A Hodby, S J Chambers & Mrs P J Macdonald",5,264200,FALSE,,10,,2,9,9,6,5,TRUE,TRUE,FALSE,0.1,NS,54,,,FALSE,3.4,,3.3,3.4,1.4
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Ustinov's Fury,10/09/2009,AUS,G,b/br,Woodchester,Ustinov,AUS,Furia,AUS,Thunder Gulch,USA,J Potter,T T Oxlade,"Mrs J M Oxlade, B W Crowell & Mrs L J Crowell",6,239310,FALSE,,2,,3,1,1,1,1,TRUE,FALSE,FALSE,2.6,2.5,54,,,FALSE,8,,10,10.3,2.7
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Flow Meter,27/09/2009,AUS,G,br,Murray Bridge,Danerich,AUS,Trice Moss,AUS,Keltrice,AUS,J Holder,J E Hickmott,Mrs N M How & J E Hickmott,3,278910,FALSE,,5,,4,6,5,5,4,FALSE,FALSE,FALSE,5.2,,54,,,FALSE,13,,11,11.8,3
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Jim's Journey,1/11/2011,AUS,G,ch,Morphettville,Good Journey,USA,Mandarina,AUS,Jeune,GB,B Claridge,P F Blanch,J Martin & Miss L A Reed,2,313325,FALSE,,7,,5,10,10,9,9,TRUE,FALSE,FALSE,5.6,,58.5,,,FALSE,3.5,3.6,3.5,3.9,1.8
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Emmooki's Dash,21/09/2008,AUS,G,b,Murray Bridge,Dash For Cash,AUS,Emmooki,AUS,Lunchtime,GB,Zac Spain,Scott Whittle,"D J McCully, D G Rossato, R W Eggers, B Margossis, R L McDowell, D J McLure & S Whittle",8,296100,FALSE,,1,,6,4,3,3,3,TRUE,FALSE,FALSE,6.3,,54,,,FALSE,61,,61,39,6.9
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Puccini,25/09/2010,NZ,H,b,Mt Gambier,Encosta De Lago,AUS,Our Miss Opera,NZ,Paris Opera,AUS,M Neilson,Wayne Walters,Monovale Holdings Syndicate,1,1049763,FALSE,,6,,7,8,7,7,8,TRUE,FALSE,FALSE,6.5,,60,,,FALSE,5,,6.5,7.3,2.4
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Optimize,12/08/2012,AUS,M,b,Morphettville,Dubleo,USA,Graphique,AUS,Galileo,IRE,M F Poon,R R Jolly,"R R Jolly, C M Fitzgerald, Mrs B L Gatt, P M Hodgens, M Malouf, G P Meyer, R D Piper, M W Roberts & A J White",9,91600,FALSE,,3,,8,3,4,4,6,FALSE,FALSE,FALSE,7.7,,54,,,FALSE,9,,9,8.8,2.2
4/02/2017,FALSE,FALSE,M,Morphettville,SA,AUS,South Australian J.C.,7,Rain Lover Plate (Main Track),16:23,,1800,FALSE,54,Morphettville Parks,MPK,MORPI,"+6m 1000-Wp;3m Remain.Main Trk 10m 1200-Wp,7m Remainder",Apprentices Cannot Claim,,,Open,Quality,,31500,8500,4000,,10,NS,2.5,109.06,613,36.37,Good 3,Whistle Stop,1/12/2010,AUS,G,b,Darwin,Street Sense,USA,Whistles,AUS,Royal Academy,USA,D Yendall,D Leech,"G Leech, G Cox, D Gebert, A King, J Robinson, L Follett, R Bail, M McGavin & A Vallance",7,205625,FALSE,,8,,9,7,8,10,7,TRUE,FALSE,FALSE,7.9,,54,,,FALSE,41,,31,25.3,5.1
